author_id,name,pos,org,paper_id
181107,"z li",3,"Institute of Agrofood Science and Technology Guangxi Academy of Agricultural Sciences",80450
360284,"guihong yan",2,"Institute of Laser Life Science",175680
10894,"yi chai",2,"College of Automation",20132
9615,"xiaofeng li",6,"Department of Physiology and Center of Bioartificial Liver",94717
194576,"yun du",6,"State Key Laboratory on Integrated Optoelectronics",87823
241505,"na tan",2,"Department of Pharmacology",113547
60646,"binghua dai",5,"Department of Comprehensive Treatment",24457
1856,"meng li",5,"National Institutes for Food and Drug Control",46343
208512,"longzhen guo",3,"Key Laboratory of Mechanism Theory and Equipment Design of Ministry of Education Tianjin University",95686
52276,"qian wang",1,"Qian Wang is with the Institute of Astronautics and Aeronautics",139565
311671,"wentao wang",2,"State Key Laboratory of High Field Laser Physics",150419
36371,"fang yuan wang",0,"Central Research Laboratory",14495
349128,"bai cun zheng",3,"School of Resource and Environmental Engineering",169207
396628,"s l yang",0,"School of Electronic Information",196172
383539,"wei qin yao",1,"College of Environment and Chemical Engineering",189134
102162,"ya ping sun",8,"Department of Chemistry",147725
311094,"chunjian bao",4,"Anhui Province CoKey Laboratory of High Performance Computing and Application",150097
88552,"chi chin chiu",1,"Departments of Pediatrics",37122
98764,"xin qiang zhu",11,"Zhejiang University School of Medicine",42484
220316,"yongmei liu",3,"Department of Computer Science",101835
312170,"xuxu wang",9,"Fujian Provincial Key Laboratory of Photocatalysis",151075
298629,"min wei",0,"College of Resources and Environment University of Chinese Academy of Sciences",143228
179147,"qiqiang xia",2,"Power Eng College",79587
218292,"zhuyuan wang",1,"Advanced Photonics Centre Southeast University",100407
19958,"cui miao",6,"School of Materials Science and Engineering Tsinghua University",7762
357071,"dongze li",0,"State Key Laboratory of Inorganic Synthesis and Preparative Chemistry College of Chemistry Jilin University",173306
23681,"weinan li",1,"State Key Laboratory of ASIC and System",9741
8285,"chunsheng kang",9,"Department of Neurosurgery Tianjin Medical University General Hospital",99932
42317,"l q hu",6,"Institute of Plasma Physics Chinese Academy of Sciences",16863
201290,"shuangqu huang",2,"State Key Lab of ASIC and System",91635
108564,"wei xian tan",0,"Graduate University",46524
353899,"yuechen luo",2,"State Key Laboratory of Experimental Hematology Institute of Hematology and Hospital of Blood Disease Chinese Academy of Medical Sciences",171282
291711,"hirokazu munakata",3,"Department of Applied Chemistry Graduate School of Urban Environmental Sciences Tokyo Metropolitan University",139712
294966,"wenkang xu",0,"School of Automation Nanjing University of Science and Technology",141412
196816,"bin zou",3,"School of Science",89023
89120,"huang qiu li",2,"Institute of Functional Biomolecules",37822
190015,"chunwei song",3,"Research Institute of Intelligent Control and Systems",84726
186831,"shi yuan liu",1,"Department of Radiology",82930
370449,"jun he",2,"Institute of Genetics and Developmental Biology Chinese Academy of Sciences National Center for Plant Gene Research",182242
34672,"c song",6,"College of Horticulture",13763
62667,"h shi",0,"Institute of Biotechnology",25088
75630,"qiuhan gu",3,"Department of Anesthesiology",31271
32001,"paul c stoy",32,"Department of Land Resources and Environmental Sciences",12609
81384,"mingyan zhang",0,"Material Science and Engineering College",34655
64573,"hsiang hui cheng",2,"Department of Electronic Engineering",25909
257085,"zehua xie",4,"Lung Cancer Institute of Sun Yatsen University",121244
169935,"jinghe yuan",4,"Institute of Science and Technology for OptoElectron Information Yantai University",122679
348323,"hong liu",5,"Shanghai Municipal Center for Disease Control and Prevention",168782
149742,"lirong song",2,"Institute of Hydrobiology",184974
369467,"yun le",2,"School of Economics and Management",181752
58259,"min jiang",1,"College of Pharmacy and Life Science",154884
22768,"fuchu he",1,"Institute of Radiation Medicine",194774
103602,"chang dong gu",4,"State Key Laboratory of Silicon Materials",112915
243848,"h wang",3,"Coll of Mech Eng",115026
32726,"jian liu",3,"School of Economics and Management",153939
182301,"y jiang",4,"Biotechnology Research Centre",80864
289780,"xiuli zhuang",6,"Key Laboratory of Polymer Ecomaterials",138769
376601,"mei ling chen",1,"Young Optics Inc",185640
18045,"sheng liu",4,"School of Mechanical Science and Engineering and Wuhan National Laboratory for Optoelectronics",176548
11245,"aibin ma",1,"Jiangsu Collaborative Innovation Center of Advanced MicroNano Materials and Equipment",160594
19226,"hong yang",4,"Department of Chemistry",136367
80606,"s j chang",1,"Department of Electrical Engineering",51788
328743,"li yang",0,"Centre for Micro and Nano Systems",159433
62168,"h shi",5,"Institute of Biomedical Engineering Chinese Academy of Medical Sciences Peking Union Medical College",24952
301370,"yong peng",1,"Beijing Electric Power Corporation",144914
37120,"fuqiang li",0,"Hydraulic Structure and Water Environment Institute",23029
35043,"jia hu",2,"State Key Laboratory of Biotherapy",140881
224645,"xiaoxue ji",3,"Plant Protection and Inspection Station of Feicheng",104136
140570,"yong li",3,"Inst of Mountain Hazards and EnvironmentKey Lab of Mountain Hazards and Earth Surface Processes",64699
80508,"w k lee",1,"Advantech Corporation",33475
363749,"jianhua lu",1,"Dept of Electron Eng Tsinghua Univ",178102
154897,"yanhui dong",5,"China University of Petroleum",67694
63704,"aibin zhan",4,"Laboratory of Marine Genetics and Breeding MGB",25476
146618,"xiang cui",1,"State Key Lab of Alt Elec Power Syst with Renew Energy Sources North China Elec Power Univ",63848
91462,"m wu",1,"Res Inst of Petroleum Processing",39224
296741,"hongbin lu",2,"Information Optics Laboratory",142277
194739,"dongxiang li",6,"Beijing National Laboratory for Molecular Science Institute of Chemistry Chinese Academy of Sciences",87968
311030,"li ping dong",6,"Institute of Integrated Traditional Chinese and Western Medicine",150076
399380,"yuanzhan wu",4,"College of Chemistry and Chemical Engineering Central South University",197850
82667,"tian wei wang",1,"State Key Laboratory of Coordination Chemistry",105627
76587,"junfang he",1,"National Key Laboratory of Transient Optics Technology Laboratory",133567
53517,"x hu",1,"Department of Orthopaedics Xinqiao Hospital The Third Military Medical University",156263
76648,"fei yin",2,"Sch of Mat Science and Engineering",31700
24339,"shulin yang",2,"State Key Laboratory for Animal Nutrition",10022
131592,"p spentzouris",75,"Columbia University",57011
4249,"hong zhao",4,"Department of Infectious Diseases",8366
76105,"xiaowei ma",1,"Department of Radiology BioX Program and Canary Center at Stanford for Cancer Early Detection Stanford University",149789
291754,"clement k m tsui",1,"Ctr for Res in Fungal Diversity",139732
229374,"defu lin",1,"School of Aerospace Engineering",107086
245910,"x tu",4,"Guangzhou Inst of Geochemistry",115773
402235,"jinzhong xiang",2,"Department of Materials Science and Engineering School of Physical Science and Technology Yunnan University",199496
231891,"rodney j scott",13,"Discipline of Medical Genetics",151637
213830,"lin he",12,"Department of Physics",107214
325430,"zhang hong",2,"College of Geography and Remote Sensing Science",157679
150647,"xing yu zheng",1,"College of Chemistry",65663
336951,"yu pei chen",0,"Zhongshan School of Medicine Sun Yatsen University",163331
363260,"zhen ming gao",2,"Department of General Surgery",177699
820,"zijian feng",6,"Chinese Center for Disease Control and Prevention",41677
400831,"ru chen",5,"Department of Medical Oncology",198822
31521,"j chen",3,"Shanghai Jiao Tong University School of Medicine Affiliated Shanghai Mental Health Centre",12473
311461,"wentao wang",4,"Huazhong Agricultural University",150342
340845,"j song",4,"Ground Support Equipment Research Base of CAAC",165188
183608,"xun zhu",2,"Department of Microbiology",125151
150669,"xian jing",5,"Institute of Clinical Pharmacology",65701
19618,"baohua li",6,"Shenzhen Key Laboratory for GrapheneBased Materials and Engineering Laboratory for Functionalized Carbon Materials Graduate School at Shenzhen Tsinghua University",7798
43988,"chao feng",1,"College of Marine Life Science Ocean University of China",17460
24159,"zhiqiang yu",6,"State Key Laboratory of Organic Geochemistry",196788
298482,"min wei",1,"College of Agronomy and Biotechnology",143177
24168,"j li",4,"Department of Otolaryngology Head and Neck Surgery",137463
36239,"y han",0,"Department of Gastroenterology",197459
105367,"sheng wang",1,"Lab for Advanced Materials",74206
325254,"wang linhui",4,"Department of Urology",157596
17384,"p chen",13,"State Key Laboratory of Biotherapy",80377
10268,"xu chen",1,"State Key Laboratory of Chemical Resource Engineering",173350
9603,"xiang feng",7,"Department of Vascular Surgery",48637
333764,"lu gan",8,"Key Laboratory of Heavy Ion Radiation Medicine of Gansu Province",161726
89788,"chun hung lin",0,"National Nano Device Laboratories",191884
379544,"michael h elliott",10,"Department of OphthalmologyDean McGee Eye Institute University of Oklahoma Health Sciences Center",187151
296086,"yan zeng",2,"Beijing University of Posts and Telecommunications",141922
38529,"zong wan mao",3,"Department of Chemistry",15221
371746,"qianru chen",0,"School of Chemistry and Chemical Engineering",182938
10160,"bo lu",1,"School of Instrument Science and OptoElectronics Engineering",3857
41719,"yong zhang",0,"Department of Materials",140597
375788,"yuyan wang",11,"Department of Thoracic Medical Oncology Beijing Institute for Cancer Research Beijing Cancer Hospital",185176
127475,"wang xin",0,"Langfang Branch",55296
177641,"x e yang",3,"Department of Natural Resource Science",170696
232751,"hengjun liu",0,"Key Laboratory for Advanced Technologies of Materials",108482
167080,"duo liu",6,"Dept of Mat Sci and Eng",113031
9322,"jian sun",4,"Department of Optical Science and Engineering Fudan University",145949
41555,"yong lie chao",1,"State Key Laboratory of Oral Diseases",97204
22303,"bo han chen",2,"Graduate Institute of Applied Physics",96988
273173,"w c liu",13,"Department of Internal Medicine National Taiwan University Hospital National Taiwan University College of Medicine",129808
114170,"zhiyong shen",5,"Guangxi CDC",49293
83034,"qiang guo",0,"Department of Pancreatic Surgery West China Hospital Sichuan University",34464
358076,"jinping liu",3,"State Key Laboratory of Rail Traffic Control and Safety Beijing Jiaotong University",174279
259104,"yonglin shen",0,"Academy of Disaster Reduction and Emergency Management",122281
210532,"jun gong",0,"College of Life Sciences",96717
276743,"chang yong ri",0,"College of Computer Science and Technology",131790
154110,"lili he",1,"Department of Chemistry Institute of Catalysis Zhejiang University",67437
83832,"wen bin bu",3,"School of Applied Science",34721
226724,"xianshun sun",2,"Department of Chemistry Key Laboratory of Functional Inorganic Materials Chemistry of Anhui Province Anhui University",104959
23341,"baochang cai",9,"Nanjing University of Chinese Medicine Jiangsu Key Lab of Chinese Med Proc Eng Center of State Min of Educ Stand of Chinese Med Proc",108304
223383,"hu liu",4,"School of Materials Science and Engineering",103317
302833,"haixiao liu",0,"State Key Laboratory of Integrated Services Networks Xidian University",145497
223965,"ping ping he",1,"Chinese Natl Human Genome Center",130263
231002,"xiaoqing gao",0,"Ministry Key Laboratory of Oil and Gas Fine Chemicals",107690
256394,"yuli zhou",0,"State Key Laboratory of Polymer Materials Engineering of China",120881
20811,"pei luo",1,"Department of Animal Nutrition and Feed Science College of Animal Science and Technology Huazhong Agricultural University",8271
78888,"m x chu",0,"Key Laboratory of Farm Animal Genetic Resources and Utilization",70571
391699,"yicong bian",1,"Laboratory of Pharmaceutical Analysis and Drug Metabolism Zhejiang Province Key Laboratory of AntiCancer Drug Research College of Pharmaceutical Sciences",193668
103573,"yuyang li",5,"National Synchrotron Radiation Laboratory",91204
190074,"shen yin",0,"Research Institute of Intelligent Control and Systems Harbin Institute of Technology",84831
157620,"harumi sato",1,"Department of Chemistry",68921
17285,"s s fan",1,"Department of Physics",137333
38586,"lu wang",0,"Department of Epidemiology",178571
401352,"chang qing xia",1,"School of Materials Science and Engineering",199085
12739,"bien tan",4,"Fac of Chem and Materials Science",4809
69378,"qin zhou",3,"Southwestern Hydraulic Eng Inst for Water Transport",28180
284136,"shengkai gong",8,"School of Materials Science and Engineering",190797
255915,"andrew h j wang",6,"Institute of Biological Chemistry",126316
183754,"jianmin feng",2,"Tianjin Pulp and Paper Lab",81440
44826,"w xu",0,"Department of Materials Science",17884
131023,"mao hua yu",2,"Department of Endocrinology",56921
13744,"jun ding",2,"Chengdu Center of China Geological Survey",5164
51569,"x l ding",2,"Department of Land Surveying and GeoInformatics",54462
111952,"hua fu",4,"Key Laboratory of Bioorganic Phosphorus Chemistry and Chemical Biology Ministry of Education",179933
175434,"lingzhi zhao",0,"Department of Chemistry",136480
320494,"juanhua zhu",9,"Department of Electrical Engineering Henan Agricultural University",155321
223883,"ying liu",0,"State Key Laboratory of Medicinal Chemical Biology Nankai University",103713
246771,"kai lei",0,"Center for Internet Research and Engineering CIRE",183065
19694,"yan bing he",1,"Engineering Laboratory for Next Generation Power and Energy Storage Batteries Graduate School at Shenzhen Tsinghua University",7778
337022,"xiaotian wang",3,"School of Electronic Engineering",163394
2209,"wei wang",5,"Tobacco Laboratory of South China Agricultural University",178766
61850,"di wang",6,"College of Animal Science and Technology Shandong Agricultural University",24862
111807,"xiao bei yu",2,"Key Lab of Urban Securing and Disaster Engineering",48298
216408,"w s xia",0,"State Key Laboratory of Rare Earth Materials Chemistry and Applications",99371
11555,"q h zhang",9,"Polar Research Institute of China",95805
261714,"jian cui",0,"Department of Computer Science and Technology",156608
5793,"yang li",0,"ProvinceMinistry Joint Key Laboratory of Electromagnetic Field and Electrical Apparatus Reliability",54228
201455,"shibi fang",6,"Key Laboratory of Photochemistry",91877
394251,"rui luo",7,"State Key Laboratory of Agricultural Microbiology College of Veterinary Medicine Huazhong Agricultural University",195181
41482,"h s fan",0,"Biomaterials Center",16522
23797,"litong zhang",2,"Northwestern Polytechnic University",28817
136677,"sharon c a chen",2,"Centre for Infectious Diseases and Microbiology Laboratory Services",197064
283298,"yuanqing wang",0,"Key Laboratory of Civil Engineering Safety and Durability of China Education Ministry Tsinghua University",135370
309434,"l zhao",2,"Department of Anesthesiology",149015
88935,"seik weng ng",5,"Department of Chemistry",37842
246185,"p qian",7,"Laboratory of Animal Virology",115870
81489,"tan yan",1,"Department of Computer Science New Jersey Institute of Technology",33869
205460,"jihui wang",3,"School of Resource and Environmental Engineering",94238
59641,"you sheng yao",8,"Department of Urology",131312
236608,"xiwei liu",2,"Qingdao Academy of Intelligent Industries",110804
120559,"j liu",2,"School of Materials and Metallurgy",148975
59106,"fusheng zhou",48,"State Key Laboratory Incubation Base of Dermatology",145778
75378,"joseph m corless",10,"School of Medicine",31152
291913,"alan j l phillips",40,"Centro de Recursos Microbiológicos Departamento de Ciências da Vida Universidade Nova de Lisboa",139804
284607,"shouyong zhou",3,"Jiangsu Collaborative Innovation Center of Regional Modern Agriculture and Environmental Protection Huaiyin Normal University",136227
75107,"bingbing liu",2,"National Lab of Superhard Materials",78835
195398,"juan cui",0,"Department of Biochemistry and Molecular Biology Computational Systems Biology Laboratory University of Georgia",88307
87107,"chuanliang xu",4,"Department of Urology",55558
162648,"y ge",2,"Inst of Biotech and Clin Immunol",71233
282747,"c w chang",0,"Department of Physics",195648
47912,"siwei ma",3,"National Engineering Lab for Video Technology",19107
285088,"jianjun shi",1,"Department of Electronic Engineering",136550
325414,"shuo cao",2,"Key Laboratory of Natural Resources of Changbai Moutain and Functional Molecules Ministry of Education Yanbian University College of Pharmacy",157673
203313,"li rong wang",2,"School of Materials Science and Engineering Shanghai University",92875
6015,"dong xu zhu",0,"China Satellite Maritime Tracking and Control Department",2119
91731,"minghong wu",3,"Institute of Environmental Pollution and Health",196759
147288,"jingjing ling",5,"State Key Laboratory of Natural Medicines China Pharmaceutical University",64145
216266,"feng ding",8,"Institute of Textiles and Clothing",99307
55869,"yong liu",0,"Beijing Forestry Univ",22745
132714,"ya zhang",0,"School of Chemistry and Chemical Engineering",134595
4687,"jiang liu",0,"Department of Anatomy",1660
387674,"yarn zou",2,"Emergency Department Shanghai Ruijin Hospital Shanghai Jiaotong University of Medicine",191357
352323,"y zeng",3,"Communication and Electronic Engineering Institute",170571
93813,"changhong wang",1,"Inertial Navigation Center",84434
85536,"haiwei dong",0,"Department of Computer Science and Systems Engineering",35745
174103,"shaochun yuan",1,"Department of Biochemistry",93372
79089,"c y jiang",0,"Institute of Microbiology",32803
120617,"fengshan zhou",3,"State Key Laboratory of Geological Processes and Mineral Resources",52315
297130,"y eugene chin",35,"Institute of Health Sciences Shanghai Institutes for Biological Sciences Chinese Academy of Sciences",142453
138984,"jinqiao xu",0,"R and D Center Wuhan Iron and Steel Company Group",59840
54824,"liang liu",6,"State Key Laboratory of Quality Research in Chinese Medicine Macau Institute for Applied Research in Medicine and Health Macau University of Science and Technology",22139
358578,"dong wei yao",4,"Power Machinery and Vehicular Engineering Institute",174630
137960,"m h lee",1,"Electronics Research and Service Organization",139118
201499,"xiabin jing",5,"State Key Laboratory of Polymer Physics and Chemistry Changchun Institute of Applied Chemistry Chinese Academy of Sciences",139057
320969,"xiao long zhou",11,"School of Public Health",155542
2624,"k yang",2,"School of Electronic Engineering",825
232709,"xing li",0,"Key Laboratory of Advanced Technologies of Materials",108389
45815,"yujie ma",37,"nan",18257
333986,"fan yu zhao",0,"Key Laboratory of Dynamics and Control of Flight Vehicle Ministry of Education",161983
229927,"honggang zhou",1,"Jiangsu Provincial Key Laboratory of Engineering Mechanics",107134
172669,"gregor schiele",4,"Information Systems II",76446
23977,"ying zhang",6,"State Key Laboratory of Oncology in Southern China",42424
118622,"xing fu",3,"State Key Laboratory of Precision Measuring Technology and Instruments",50972
7149,"qi wang",1,"Key Lab of Intelligent Information Processing of Chinese Academy of Sciences CAS",21010
40549,"jingsong he",0,"Department of Mathematics",16102
355523,"xiu li zhao",3,"School of Pharmaceutical Sciences",172330
280585,"zhongliang yu",0,"State Key Laboratory for Manufacturing Systems Engineering Xian Jiaotong University",133992
129037,"y x wu",2,"Sch of Life Science and Technology",115249
262523,"j r laroche",0,"Department of Chemical Engineering",124082
98229,"hongli liu",2,"Institute of Modern Optics",154416
332014,"y h ho",0,"Department of Electronics Engineering",160986
57076,"yong cui",2,"Department of Chemistry",145605
200654,"jiaxiang zhang",0,"State Key Laboratory of Multiphase Flow in Power Engineering",91255
40545,"yi cheng",2,"Department of Mathematics",16106
131438,"ying mao",7,"Huashan Hospital of Fudan University Department of Neurosurgery",97997
103846,"o dale williams",8,"Department of Biostatistics",44558
6511,"shusheng zhang",1,"The Key Laboratory of Contemporary Designing and Integrated Manufacturing Technology",2351
59834,"linjun wang",7,"School of Materials Science and Engineering",132786
305197,"xiao feng wu",3,"LeibnizInstitut für Katalyse EV An der Universität Rostock",146791
121579,"yiju li",0,"Key Laboratory of Superlight Materials and Surface Technology of Ministry of Education College of Materials Science and Chemical Engineering Harbin Engineering University",52847
212333,"fei ruan",0,"Womens Hospital",97593
186359,"yu du",2,"School of Information",82736
73371,"guohe li",3,"The Third Railway Survey and Design Institute",30268
47501,"feng qi",2,"Department of Mathematics",18835
379454,"min zheng",0,"Chinese University of Hong Kong",187133
28842,"yongsheng wang",1,"Institute of Optoelectronic Technology",95319
358733,"olaf dirsch",9,"Experimental Transplantation Surgery Department of General Visceral and Vascular Surgery FriedrichSchillerUniversity Jena",174708
221330,"c m tam",2,"College of Science and Engineering",102341
147777,"xun hou",9,"Department of Electronic Science and Technology Ministry of Education XiAn Jiaotong University",79533
31432,"si yue wang",6,"Department of Liver Surgery",20825
22868,"wen gao",1,"Inst of Comp Technol",25413
118477,"litao zhang",3,"R&D Center of Marine Biotechnology",50874
86952,"chenchen feng",1,"Department of Urology",36509
101777,"jun wang",2,"Department of Physics",43678
81747,"m a quail",4,"Wellcome Trust Sanger Institute",59607
353897,"chunmin fang",0,"State Key Laboratory of Experimental Hematology Institute of Hematology and Hospital of Blood Disease Chinese Academy of Medical Sciences",171282
278838,"yun fei bai",3,"Department of Otolaryngology",132811
20694,"lixiang zhang",4,"Department of Applied Chemistry",8235
148236,"kewei sun",1,"National Engineering Center of Solid Waste Resources Recovery",159132
181859,"liang meng",1,"Institute of Metal Materials",163069
266095,"liangying zou",2,"Institute for Advanced Materials",125714
240469,"xing yang gu",4,"College of Life Science",113004
162923,"w pan",1,"IHEP",71305
371600,"dan feng",5,"Key Laboratory of Polyoxometalates Science of Ministry of Education",200495
42731,"ying yin",0,"School of Economics and Management",16999
68072,"jianxin ma",4,"School of Automotive Studies",94238
167836,"rong zeng",2,"Department of Electrical Engineering",144084
14599,"yu sheng wang",0,"Department of Ophthalmology",5574
13386,"wei qiu zhu",1,"Department of Mechanics",5046
97060,"ping wang",12,"Department of Entomology",41736
25622,"wei chen",1,"School of Information Engineering",15290
230618,"feng xiao",1,"Key Laboratory for Quantum Information and Measurement Peking University Ministry of Education",107438
315644,"jicheng zhan",6,"College of Food Science and Nutritional Engineering Beijing Key Laboratory of Viticulture and Enology China Agricultural University",152431
2520,"lei wang",3,"Sch of Comp",49744
408108,"xi huang",1,"Peking University",202957
75606,"ling yang",5,"State Key Laboratory for Infectious Disease Prevention and Control",31263
268056,"rong qiao",2,"Department of Respiratory Disease",144372
65752,"laijin lu",0,"Department of Hand Surgery",26829
24105,"guoying sheng",5,"State Key Laboratory of Organic Geochemistry",196665
53363,"hui cai",3,"Department of Medicine",108009
20709,"zhiguo zhao",2,"Huaiyin Institute of Technology",8245
287938,"c v mean",17,"National Center for HIVAIDS Dermatology and STDs",137832
12077,"hongliang lu",1,"nan",132418
225300,"xiaojun xu",1,"College of Optoelectronic Science and Engineering National University of Defense Technology",104358
311562,"wentao wang",0,"Key Laboratory of Oil and Gas Fine Chemicals Ministry of Education and Xinjiang Uygur Autonomous Region Xinjiang University",150392
214368,"dongchang chen",7,"School of Materials Science and Engineering",98516
290556,"y c huang",1,"Center for General Education",139183
120057,"huan yu",5,"Graduate University",52111
5455,"hui ji",1,"Department of Pharmacology",64024
226424,"y k fu",1,"Key Lab of Mobile Communication Technology Chongqing University of Posts and Telecommunications",163683
76006,"fuxing pei",7,"Department of Orthopaedics",174869
268439,"huan li",9,"Department of Breast Surgery",126887
341795,"yanping li",0,"Fudan University",165602
64013,"peter l kench",6,"Discipline of Medical Radiations Ramaciotti Imaging Centre University of Sydney",25572
48385,"mei fen wang",2,"Department of Gynecology and Obstetrics Taizhou Hospital of Zhejiang Province Affiliated with Wenzhou Medical College",19288
2096,"h f song",7,"Laboratory for Advanced Materials",684
104332,"xin ye",1,"Translational Science Asia and Emerging Markets Innovative Medicine AstraZeneca R and D",44717
254565,"qian wu",5,"Key Lab of Nutrition and Metabolism Shanghai Key Lab of Pediatric Gastroenterology and Nutrition",119807
118908,"shi ping yan",6,"Department of Chemistry",161295
13667,"zechao di",3,"Department of Mechanical Engineering",5159
68315,"bin yuan",0,"Department of Biochemistry and Molecular Biology",59332
208251,"ye ding",1,"State Key Laboratory of Mechanical System and Vibration",95564
289,"y gao",10,"Grad Sch Chinese Acad of Sci",65390
73396,"zhifeng wang",0,"Harbin Welding Institute",30284
9414,"liping wu",0,"Xingtai Peoples Hospital",166431
175136,"le hung lan",2,"Faculty of Electrical and Electronic Engineering",77643
233410,"li jiang",6,"Laboratory of Parasitology",108973
9220,"wei zhang",0,"State Key Laboratory of Forest and Soil Ecology",186060
43133,"michel a van hove",4,"Department of Physics and Materials Science",17125
301166,"xiong zhi wu",7,"ZhongShanMen InPatient Department",144799
306206,"xin cheng",7,"Key Laboratory of Functional Materials Physics and Chemistry of the Ministry of Education",147355
369858,"hai lu",0,"Electric Power Research Institute Yunnan Electric Power and Research Institute Group",181959
215685,"mu li",5,"Department of Surgery",158336
2116,"yi yang",0,"Department of Management Science and Engineering",202224
277030,"tohru yamaguchi",5,"Discovery Research Laboratories",131936
105807,"da hai yan",2,"Department of Physics",45455
142401,"xinjian li",1,"Department of NeuroOncology University of Texas MD Anderson Cancer Center",61848
310155,"lei guo",6,"Institute of Geology",149557
338462,"benjamin schubert",8,"Fraunhofer IIS",163932
156929,"bing shao",3,"State Key Laboratory of Food Science and Technology",105092
13737,"jianbin luo",3,"State Key Laboratory of Tribology Tsinghua University",103283
9937,"ping wang",0,"Implant Center",148361
155075,"xia cong",0,"Department of Digestion Affiliated Hospital of Nantong University Medical College of Nantong University",166915
239497,"bo zou",1,"Tiema Industries Corporation",112375
243569,"wenhui su",4,"Department of Biochemical and Molecular Biology",114711
75413,"yousin suh",13,"Departments of Medicine and Genetics",31164
295608,"ken izumori",3,"National Engineering Laboratory for Industrial Enzymes Tianjin Institute of Industrial Biotechnology Chinese Academy of Sciences",141751
408036,"jinping cheng",1,"Laboratory of Seed Science and Technology",202936
157734,"xueqing qiu",2,"School of Chemistry and Chemical Engineering State Key Lab of Pulp and Paper Engineering South China University of Technology",68957
382502,"zhisheng yao",4,"State Key Laboratory of Atmospheric Boundary Layer Physics and Atmospheric Chemistry LAPC",188627
195949,"shao hua wang",5,"China Oilfield Services Co Ltd",88536
244267,"m yerle",2,"INRA",115267
88450,"ching jen wang",2,"Department of Orthopedic Surgery",37066
126705,"feifei chen",2,"Jiangsu Key Laboratory for Microbes and Functional Genomics",72370
121526,"dachao yan",3,"Key Laboratory of Three Gorges Reservoir Regions EcoEnvironment Ministry of Education Chongqing University",52822
94458,"shi zhen wang",2,"Department of E N T",64627
13553,"shuqi wang",6,"Marine Biology Institute Shantou University",5094
138904,"m h tsai",3,"MediaTekInc",59823
300346,"chun shih huang",0,"Department of Electrical Engineering",144412
1587,"yanjun zhang",3,"State Key Laboratory of Virology Wuhan Institute of Virology Chinese Academy of Sciences",416
146636,"weidong zhang",0,"State Key Laboratory of Alternate Electrical Power System With Renewable Energy Sources",63852
14661,"feng yan",1,"Jiangsu Institute of Cancer Research",86379
161125,"q a qi",0,"Southwest Hospital and Institute of Hepatobilitary Surgery",70604
30655,"y qiu",3,"High Voltage Division",12296
16925,"lin zhang",2,"Research Center of Laser Fusion",128624
71536,"lain jong li",9,"School of Chemical and Biomedical Engineering",199373
258290,"dian chun zheng",0,"Harbin Univ of Sci and Technology",121868
51951,"jian ping liu",10,"nan",20858
363925,"shan jin wu",7,"Sichuan Key Laboratory of Conservation Biology on Endangered Wildlife",178192
82588,"kwok fai so",3,"Department of Anatomy",189770
195828,"wei hong zhang",4,"Shandong Ruyi Technology Group",88480
157216,"meicen liu",2,"School of Physics and Information Technology",96393
162691,"j dai",1,"Department of Chemistry and Chemical Engineering",71257
30761,"juan qiao",3,"Key Lab of Organic Optoelectronics and Molecular Engineering of Ministry of Education Department of Chemistry Tsinghua University",64451
29560,"luyang li",2,"Department of Mechanical and Automation Engineering Chinese University of Hong Kong",11976
33709,"shuai zheng",0,"Key Laboratory of Advanced Display and System Application of the Ministry of Education",13532
201322,"jiajie zhang",1,"State Key Lab of ASIC and System",91688
31493,"w liu",3,"Department of Urinary Surgery The Second Affiliated Hospital of Harbin Medical University",12468
12036,"jian jun li",0,"Beijing Optoelectronic Technology Laboratory",53173
325030,"can zhao",4,"Modern Manufacture Engineering Center Heilongjiang University of Science and Technology",157467
165421,"yuyu gu",3,"Jiangsu Key Laboratory for Microbes and Functional Genomics College of Life Science",72329
336614,"shan zhao",6,"Department of Biology",163200
233583,"chung wu lin",1,"Department of Pathology",109083
333411,"fang wu",5,"National Engineering Research Center for Biomaterials Sichuan University",161598
367856,"yu ming wang",0,"School of Mechanical and Vehicular Engineering",180683
51579,"zhifeng yang",1,"State Key Laboratory of Water Environmental Simulation School of Environment Beijing Normal University",84353
10202,"ming ming zhang",1,"College of Computer Science and Technology",6098
146730,"yuanxiang wang",3,"State Key Laboratory of Optical Communication Technologies and Networks Wuhan Research Institute of Post and Telecommunication",149565
91298,"m wu",3,"Inst for Phys High Technology EV",39177
285451,"zhisen wang",4,"R and D Center of Integrated Measurement and Control",136751
255204,"zheng tang liu",1,"State Key Laboratory of Solidification Processing",187962
362713,"li juan zou",4,"Key Laboratory of Ecology and Environmental Protection Technology of Sichuan Province",177470
371248,"jun kai du",8,"Department of General Surgery",182687
33550,"wei bai",2,"Institute of Applied Electronics IAE",13458
69911,"peiyan sun",3,"Key Laboratory of Marine Spill Oil Identification and Damage Assessment Technology",28357
349689,"ying zhang",3,"Department of Plastic and Reconstructive Surgery",169512
205761,"jian xin ma",8,"Second Peoples Hospital of Lianyungang",167624
174304,"lihua duan",0,"Department of Immunology",77393
50654,"susan goldstein",5,"Laboratory for Cancer Research",20256
388388,"feng li song",2,"Dept of Road and Bridge",191689
377957,"qiang shi",2,"Department of Neurosurgery",186364
128768,"zhenjia wang",3,"Tsinghua Univ",68655
